# Logic delay by BEL and arc, generated by LogicDelayTable
# Pins are BEL pins.
# Delays are the slow corner, worst over rise and fall, in picoseconds.
# 'prop' arcs are propagation delays; 'setup', 'hold', 'recovery' and
# 'removal' are the requirements that bound a path rather than delays along it.
# bel from_pin to_pin kind slow_max_ps slow_min_ps samples ref_name

logic_delay
BUFGCE.BUFCE I O1 prop 78 63 1 BUFGCE
DSP58.DSP_MULTIPLIER NEGATE_DATA_1_ V_43_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_1_ V_44_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_1_ V_45_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_1_ V_8_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_1_ V_9_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_17_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_18_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_19_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_20_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_21_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_22_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_23_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_24_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_25_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_26_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_27_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_28_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_29_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_30_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_31_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_32_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_33_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_34_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_35_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_36_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_37_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_38_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_39_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_40_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_41_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_42_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_43_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_44_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_45_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_46_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_47_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_48_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ U_49_ prop 573 115 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_16_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_17_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_18_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_19_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_20_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_21_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_22_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_23_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_24_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_25_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_26_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_27_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_28_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_29_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_30_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_31_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_32_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_33_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_34_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_35_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_36_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_37_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_38_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_39_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_40_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_41_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_42_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_43_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_44_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_45_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_46_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_47_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_48_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_49_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_MULTIPLIER NEGATE_DATA_2_ V_50_ prop 580 120 552 DSP_MULTIPLIER58
DSP58.DSP_M_DATA CLK U_0_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_0_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_10_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_10_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_11_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_11_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_12_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_12_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_13_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_13_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_14_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_14_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_15_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_15_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_16_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_16_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_17_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_17_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_18_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_18_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_19_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_19_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_1_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_1_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_20_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_20_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_21_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_21_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_22_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_22_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_23_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_23_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_24_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_24_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_25_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_25_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_26_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_26_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_27_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_27_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_28_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_28_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_29_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_29_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_2_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_2_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_30_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_30_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_31_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_31_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_32_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_32_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_33_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_33_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_34_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_34_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_35_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_35_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_36_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_36_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_37_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_37_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_38_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_38_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_39_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_39_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_3_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_3_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_40_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_40_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_41_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_41_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_42_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_42_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_43_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_43_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_44_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_44_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_45_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_45_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_46_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_46_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_47_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_47_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_48_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_48_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_49_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_49_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_4_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_4_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_5_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_5_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_6_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_6_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_7_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_7_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_8_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_8_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_9_ hold 16 105 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_9_ setup 15 -78 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_0_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_10_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_11_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_12_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_13_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_14_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_15_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_16_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_17_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_18_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_19_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_1_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_20_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_21_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_22_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_23_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_24_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_25_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_26_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_27_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_28_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_29_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_2_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_30_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_31_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_32_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_33_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_34_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_35_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_36_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_37_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_38_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_39_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_3_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_40_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_41_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_42_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_43_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_44_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_45_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_46_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_47_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_48_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_49_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_4_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_50_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_5_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_6_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_7_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_8_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK U_DATA_9_ prop 230 128 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_0_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_0_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_10_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_10_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_11_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_11_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_12_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_12_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_13_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_13_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_14_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_14_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_15_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_15_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_16_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_16_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_17_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_17_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_18_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_18_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_19_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_19_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_20_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_20_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_21_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_21_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_22_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_22_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_23_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_23_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_24_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_24_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_25_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_25_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_26_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_26_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_27_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_27_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_28_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_28_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_29_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_29_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_30_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_30_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_31_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_31_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_32_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_32_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_33_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_33_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_34_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_34_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_35_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_35_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_36_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_36_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_37_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_37_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_38_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_38_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_39_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_39_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_40_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_40_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_41_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_41_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_42_ hold 18 115 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_42_ setup 20 -91 552 DSP_M_DATA58
DSP58.DSP_M_DATA CLK V_43_ hold 18 115 552 DSP_M_DATA58
