# Per-node clock delay, fitted by ClkNodeFit
# part: xcv80-lsva4737-2MHP-e-S
# term slow_max_ps slow_min_ps

clock_deskew vdistr extent

clock_node_delay  # trunk node instance + leaf type
RCLK_CLE_LAG_CORE_X93Y239/CLK_LEAF_SITES_10_I -54.13 -57.29
RCLK_CLE_LAG_CORE_X93Y239/CLK_LEAF_SITES_12_I -56.62 -59.51
RCLK_CLE_LAG_CORE_X93Y239/CLK_LEAF_SITES_13_I -92.85 -93.57
RCLK_CLE_LAG_CORE_X93Y239/CLK_LEAF_SITES_4_I -68.76 -70.10
RCLK_CLE_LAG_CORE_X93Y288/CLK_LEAF_SITES_0_I -94.03 -90.14
RCLK_CLE_LAG_CORE_X93Y288/CLK_LEAF_SITES_10_I -87.26 -85.71
RCLK_CLE_LAG_CORE_X93Y383/CLK_LEAF_SITES_0_I -99.52 -90.60
RCLK_CLE_LAG_CORE_X93Y383/CLK_LEAF_SITES_10_I -99.81 -95.65
RCLK_CLE_LAG_CORE_X93Y383/CLK_LEAF_SITES_11_I 0.00 0.00
RCLK_CLE_LAG_CORE_X93Y383/CLK_LEAF_SITES_12_I -93.15 -85.84
RCLK_CLE_LAG_CORE_X93Y383/CLK_LEAF_SITES_13_I -110.16 -106.05
RCLK_CLE_LAG_CORE_X93Y383/CLK_LEAF_SITES_4_I -95.09 -89.28
RCLK_CLE_LAG_CORE_X93Y47/CLK_LEAF_SITES_0_I -43.46 -49.05
RCLK_CLE_LAG_CORE_X93Y47/CLK_LEAF_SITES_10_I -127.72 -124.38
RCLK_CLE_LAG_CORE_X93Y47/CLK_LEAF_SITES_12_I -11.74 -20.80
RCLK_CLE_LAG_CORE_X93Y47/CLK_LEAF_SITES_13_I -99.48 -96.63
RCLK_CLE_LAG_CORE_X93Y47/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X93Y479/CLK_LEAF_SITES_0_I -77.04 -72.28
RCLK_CLE_LAG_CORE_X93Y479/CLK_LEAF_SITES_10_I -136.66 -127.41
RCLK_CLE_LAG_CORE_X93Y479/CLK_LEAF_SITES_11_I -124.27 -112.79
RCLK_CLE_LAG_CORE_X93Y479/CLK_LEAF_SITES_12_I -94.03 -87.70
RCLK_CLE_LAG_CORE_X93Y479/CLK_LEAF_SITES_13_I -121.91 -115.76
RCLK_CLE_LAG_CORE_X93Y479/CLK_LEAF_SITES_4_I -72.64 -68.71
RCLK_CLE_LAG_CORE_X93Y575/CLK_LEAF_SITES_0_I -112.31 -103.10
RCLK_CLE_LAG_CORE_X93Y575/CLK_LEAF_SITES_10_I -150.52 -134.71
RCLK_CLE_LAG_CORE_X93Y575/CLK_LEAF_SITES_12_I -136.17 -125.77
RCLK_CLE_LAG_CORE_X93Y575/CLK_LEAF_SITES_13_I -160.86 -150.01
RCLK_CLE_LAG_CORE_X93Y575/CLK_LEAF_SITES_14_I -147.21 -140.58
RCLK_CLE_LAG_CORE_X93Y575/CLK_LEAF_SITES_4_I -154.56 -145.09
RCLK_CLE_LAG_CORE_X93Y671/CLK_LEAF_SITES_0_I -226.16 -205.96
RCLK_CLE_LAG_CORE_X93Y671/CLK_LEAF_SITES_10_I -158.60 -140.26
RCLK_CLE_LAG_CORE_X93Y671/CLK_LEAF_SITES_12_I -197.32 -180.04
RCLK_CLE_LAG_CORE_X93Y671/CLK_LEAF_SITES_13_I -149.92 -135.92
RCLK_CLE_LAG_CORE_X93Y671/CLK_LEAF_SITES_14_I -107.91 -98.48
RCLK_CLE_LAG_CORE_X93Y671/CLK_LEAF_SITES_4_I -183.61 -168.52
RCLK_CLE_LAG_CORE_X93Y767/CLK_LEAF_SITES_0_I -120.13 -114.99
RCLK_CLE_LAG_CORE_X93Y767/CLK_LEAF_SITES_10_I -94.74 -93.82
RCLK_CLE_LAG_CORE_X93Y767/CLK_LEAF_SITES_12_I -93.25 -89.58
RCLK_CLE_LAG_CORE_X93Y767/CLK_LEAF_SITES_13_I -72.12 -70.45
RCLK_CLE_LAG_CORE_X93Y767/CLK_LEAF_SITES_3_I -299.36 -255.40
RCLK_CLE_LAG_CORE_X93Y767/CLK_LEAF_SITES_4_I -121.97 -115.74
RCLK_CLE_LAG_CORE_X93Y767/CLK_LEAF_SITES_6_I -340.11 -292.83
RCLK_CLE_LAG_CORE_X93Y863/CLK_LEAF_SITES_0_I -26.86 -34.63
RCLK_CLE_LAG_CORE_X93Y863/CLK_LEAF_SITES_12_I -42.71 -40.24
RCLK_CLE_LAG_CORE_X93Y863/CLK_LEAF_SITES_13_I -50.52 -47.99
RCLK_CLE_LAG_CORE_X93Y863/CLK_LEAF_SITES_3_I -92.86 -88.14
RCLK_CLE_LAG_CORE_X93Y863/CLK_LEAF_SITES_4_I -44.49 -43.88
RCLK_CLE_LAG_CORE_X93Y863/CLK_LEAF_SITES_6_I -116.98 -97.66
RCLK_CLE_LAG_CORE_X94Y383/CLK_LEAF_SITES_0_I -101.98 -97.39
RCLK_CLE_LAG_CORE_X94Y383/CLK_LEAF_SITES_12_I -115.71 -110.07
RCLK_CLE_LAG_CORE_X94Y383/CLK_LEAF_SITES_13_I -110.49 -107.00
RCLK_CLE_LAG_CORE_X94Y479/CLK_LEAF_SITES_0_I -135.85 -128.52
RCLK_CLE_LAG_CORE_X94Y479/CLK_LEAF_SITES_12_I -117.00 -110.82
RCLK_CLE_LAG_CORE_X94Y479/CLK_LEAF_SITES_13_I -113.96 -111.32
RCLK_CLE_LAG_CORE_X94Y575/CLK_LEAF_SITES_12_I -137.27 -129.09
RCLK_CLE_LAG_CORE_X94Y575/CLK_LEAF_SITES_13_I -146.39 -137.79
RCLK_CLE_LAG_CORE_X94Y575/CLK_LEAF_SITES_14_I -127.58 -123.95
RCLK_CLE_LAG_CORE_X94Y671/CLK_LEAF_SITES_12_I -136.06 -120.24
RCLK_CLE_LAG_CORE_X94Y671/CLK_LEAF_SITES_13_I -150.97 -137.39
RCLK_CLE_LAG_CORE_X94Y671/CLK_LEAF_SITES_14_I -111.94 -100.25
RCLK_CLE_LAG_CORE_X94Y767/CLK_LEAF_SITES_3_I -289.03 -244.27
RCLK_CLE_LAG_CORE_X94Y767/CLK_LEAF_SITES_6_I -336.00 -288.24
RCLK_CLE_LAG_CORE_X94Y863/CLK_LEAF_SITES_3_I -111.93 -101.28
RCLK_CLE_LAG_CORE_X94Y863/CLK_LEAF_SITES_6_I -114.98 -96.08
RCLK_CLE_LAG_CORE_X96Y143/CLK_LEAF_SITES_0_I 239.54 216.35
RCLK_CLE_LAG_CORE_X96Y143/CLK_LEAF_SITES_10_I 311.36 279.01
RCLK_CLE_LAG_CORE_X96Y143/CLK_LEAF_SITES_12_I 222.89 199.52
RCLK_CLE_LAG_CORE_X96Y143/CLK_LEAF_SITES_13_I 173.53 154.65
RCLK_CLE_LAG_CORE_X96Y143/CLK_LEAF_SITES_4_I 204.33 185.00
RCLK_CLE_LAG_CORE_X96Y239/CLK_LEAF_SITES_0_I 221.06 201.11
RCLK_CLE_LAG_CORE_X96Y239/CLK_LEAF_SITES_10_I 212.44 190.80
RCLK_CLE_LAG_CORE_X96Y239/CLK_LEAF_SITES_12_I 202.78 184.11
RCLK_CLE_LAG_CORE_X96Y239/CLK_LEAF_SITES_13_I 168.87 152.79
RCLK_CLE_LAG_CORE_X96Y239/CLK_LEAF_SITES_4_I 180.31 164.66
RCLK_CLE_LAG_CORE_X96Y288/CLK_LEAF_SITES_0_I 134.75 124.38
RCLK_CLE_LAG_CORE_X96Y288/CLK_LEAF_SITES_10_I 148.14 137.16
RCLK_CLE_LAG_CORE_X96Y383/CLK_LEAF_SITES_0_I 136.33 131.97
RCLK_CLE_LAG_CORE_X96Y383/CLK_LEAF_SITES_10_I 146.98 137.95
RCLK_CLE_LAG_CORE_X96Y383/CLK_LEAF_SITES_12_I 152.90 145.57
RCLK_CLE_LAG_CORE_X96Y383/CLK_LEAF_SITES_13_I 143.26 134.53
RCLK_CLE_LAG_CORE_X96Y383/CLK_LEAF_SITES_14_I 40.27 46.75
RCLK_CLE_LAG_CORE_X96Y383/CLK_LEAF_SITES_15_I 147.53 134.12
RCLK_CLE_LAG_CORE_X96Y383/CLK_LEAF_SITES_4_I 151.78 143.85
RCLK_CLE_LAG_CORE_X96Y47/CLK_LEAF_SITES_0_I 254.37 230.07
RCLK_CLE_LAG_CORE_X96Y47/CLK_LEAF_SITES_10_I 120.75 111.74
RCLK_CLE_LAG_CORE_X96Y47/CLK_LEAF_SITES_12_I 254.56 230.74
RCLK_CLE_LAG_CORE_X96Y47/CLK_LEAF_SITES_13_I 49.92 52.31
RCLK_CLE_LAG_CORE_X96Y47/CLK_LEAF_SITES_4_I 240.72 218.89
RCLK_CLE_LAG_CORE_X96Y479/CLK_LEAF_SITES_0_I 162.32 152.45
RCLK_CLE_LAG_CORE_X96Y479/CLK_LEAF_SITES_10_I 118.49 112.28
RCLK_CLE_LAG_CORE_X96Y479/CLK_LEAF_SITES_12_I 167.80 156.78
RCLK_CLE_LAG_CORE_X96Y479/CLK_LEAF_SITES_13_I 124.04 116.16
RCLK_CLE_LAG_CORE_X96Y479/CLK_LEAF_SITES_14_I 23.49 30.93
RCLK_CLE_LAG_CORE_X96Y479/CLK_LEAF_SITES_15_I 124.41 111.61
RCLK_CLE_LAG_CORE_X96Y479/CLK_LEAF_SITES_4_I 160.63 149.62
RCLK_CLE_LAG_CORE_X96Y575/CLK_LEAF_SITES_0_I 150.44 141.40
RCLK_CLE_LAG_CORE_X96Y575/CLK_LEAF_SITES_10_I 121.18 119.88
RCLK_CLE_LAG_CORE_X96Y575/CLK_LEAF_SITES_12_I 126.18 118.18
RCLK_CLE_LAG_CORE_X96Y575/CLK_LEAF_SITES_13_I 99.50 92.84
RCLK_CLE_LAG_CORE_X96Y575/CLK_LEAF_SITES_14_I 0.00 0.00
RCLK_CLE_LAG_CORE_X96Y575/CLK_LEAF_SITES_15_I 120.83 107.52
RCLK_CLE_LAG_CORE_X96Y575/CLK_LEAF_SITES_4_I 161.17 151.30
RCLK_CLE_LAG_CORE_X96Y671/CLK_LEAF_SITES_0_I 20.90 26.17
RCLK_CLE_LAG_CORE_X96Y671/CLK_LEAF_SITES_10_I 96.70 99.45
RCLK_CLE_LAG_CORE_X96Y671/CLK_LEAF_SITES_12_I 40.41 44.16
RCLK_CLE_LAG_CORE_X96Y671/CLK_LEAF_SITES_13_I 94.89 94.80
RCLK_CLE_LAG_CORE_X96Y671/CLK_LEAF_SITES_14_I -30.80 -14.06
RCLK_CLE_LAG_CORE_X96Y671/CLK_LEAF_SITES_15_I 127.47 123.25
RCLK_CLE_LAG_CORE_X96Y671/CLK_LEAF_SITES_4_I 31.47 34.31
RCLK_CLE_LAG_CORE_X96Y767/CLK_LEAF_SITES_0_I 139.08 128.94
RCLK_CLE_LAG_CORE_X96Y767/CLK_LEAF_SITES_10_I 196.64 179.12
RCLK_CLE_LAG_CORE_X96Y767/CLK_LEAF_SITES_12_I 177.11 164.57
RCLK_CLE_LAG_CORE_X96Y767/CLK_LEAF_SITES_13_I 229.89 210.28
RCLK_CLE_LAG_CORE_X96Y767/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X96Y767/CLK_LEAF_SITES_6_I -52.62 -27.86
RCLK_CLE_LAG_CORE_X96Y863/CLK_LEAF_SITES_0_I 223.38 200.66
RCLK_CLE_LAG_CORE_X96Y863/CLK_LEAF_SITES_12_I 229.21 214.36
RCLK_CLE_LAG_CORE_X96Y863/CLK_LEAF_SITES_13_I 205.16 191.77
RCLK_CLE_LAG_CORE_X96Y863/CLK_LEAF_SITES_3_I 165.41 154.09
RCLK_CLE_LAG_CORE_X96Y863/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X97Y383/CLK_LEAF_SITES_0_I 137.51 129.45
RCLK_CLE_LAG_CORE_X97Y383/CLK_LEAF_SITES_12_I 125.69 118.67
RCLK_CLE_LAG_CORE_X97Y383/CLK_LEAF_SITES_13_I 129.02 119.78
RCLK_CLE_LAG_CORE_X97Y479/CLK_LEAF_SITES_0_I 111.45 106.10
RCLK_CLE_LAG_CORE_X97Y479/CLK_LEAF_SITES_12_I 124.04 117.56
RCLK_CLE_LAG_CORE_X97Y479/CLK_LEAF_SITES_13_I 132.78 121.71
RCLK_CLE_LAG_CORE_X97Y575/CLK_LEAF_SITES_12_I 90.49 85.06
RCLK_CLE_LAG_CORE_X97Y575/CLK_LEAF_SITES_13_I 64.61 62.38
RCLK_CLE_LAG_CORE_X97Y575/CLK_LEAF_SITES_14_I 102.83 93.35
RCLK_CLE_LAG_CORE_X97Y671/CLK_LEAF_SITES_12_I 88.34 91.93
RCLK_CLE_LAG_CORE_X97Y671/CLK_LEAF_SITES_13_I 81.22 83.03
RCLK_CLE_LAG_CORE_X97Y671/CLK_LEAF_SITES_14_I 110.28 110.25
RCLK_CLE_LAG_CORE_X97Y863/CLK_LEAF_SITES_3_I 172.11 145.63
RCLK_CLE_LAG_CORE_X97Y863/CLK_LEAF_SITES_6_I 130.35 134.03
RCLK_CLE_LAG_CORE_X98Y143/CLK_LEAF_SITES_0_I 238.54 216.10
RCLK_CLE_LAG_CORE_X98Y143/CLK_LEAF_SITES_10_I 217.02 199.31
RCLK_CLE_LAG_CORE_X98Y143/CLK_LEAF_SITES_12_I 219.00 196.04
RCLK_CLE_LAG_CORE_X98Y143/CLK_LEAF_SITES_13_I 183.59 168.05
RCLK_CLE_LAG_CORE_X98Y143/CLK_LEAF_SITES_14_I 0.00 0.00
RCLK_CLE_LAG_CORE_X98Y143/CLK_LEAF_SITES_4_I 221.56 201.24
RCLK_CLE_LAG_CORE_X98Y239/CLK_LEAF_SITES_0_I 179.50 162.56
RCLK_CLE_LAG_CORE_X98Y239/CLK_LEAF_SITES_10_I 182.75 165.35
RCLK_CLE_LAG_CORE_X98Y239/CLK_LEAF_SITES_12_I 181.48 163.64
RCLK_CLE_LAG_CORE_X98Y239/CLK_LEAF_SITES_13_I 160.84 142.43
RCLK_CLE_LAG_CORE_X98Y239/CLK_LEAF_SITES_4_I 161.32 146.68
RCLK_CLE_LAG_CORE_X98Y288/CLK_LEAF_SITES_0_I 139.29 128.81
RCLK_CLE_LAG_CORE_X98Y288/CLK_LEAF_SITES_10_I 114.67 105.90
RCLK_CLE_LAG_CORE_X98Y383/CLK_LEAF_SITES_0_I 144.20 139.76
RCLK_CLE_LAG_CORE_X98Y383/CLK_LEAF_SITES_10_I 145.92 138.00
RCLK_CLE_LAG_CORE_X98Y383/CLK_LEAF_SITES_11_I 70.26 75.74
RCLK_CLE_LAG_CORE_X98Y383/CLK_LEAF_SITES_12_I 161.09 154.52
RCLK_CLE_LAG_CORE_X98Y383/CLK_LEAF_SITES_13_I 143.66 136.36
RCLK_CLE_LAG_CORE_X98Y383/CLK_LEAF_SITES_14_I 147.10 135.86
RCLK_CLE_LAG_CORE_X98Y383/CLK_LEAF_SITES_4_I 160.77 152.35
RCLK_CLE_LAG_CORE_X98Y47/CLK_LEAF_SITES_0_I 279.87 252.06
RCLK_CLE_LAG_CORE_X98Y47/CLK_LEAF_SITES_10_I 183.33 164.91
RCLK_CLE_LAG_CORE_X98Y47/CLK_LEAF_SITES_12_I 270.30 244.39
RCLK_CLE_LAG_CORE_X98Y47/CLK_LEAF_SITES_13_I 205.18 188.24
RCLK_CLE_LAG_CORE_X98Y47/CLK_LEAF_SITES_4_I 238.72 216.89
RCLK_CLE_LAG_CORE_X98Y479/CLK_LEAF_SITES_0_I 150.88 142.80
RCLK_CLE_LAG_CORE_X98Y479/CLK_LEAF_SITES_10_I 115.90 111.50
RCLK_CLE_LAG_CORE_X98Y479/CLK_LEAF_SITES_11_I 18.66 22.42
RCLK_CLE_LAG_CORE_X98Y479/CLK_LEAF_SITES_12_I 157.60 149.55
RCLK_CLE_LAG_CORE_X98Y479/CLK_LEAF_SITES_13_I 116.44 111.58
RCLK_CLE_LAG_CORE_X98Y479/CLK_LEAF_SITES_14_I 120.15 113.44
RCLK_CLE_LAG_CORE_X98Y479/CLK_LEAF_SITES_16_I 146.50 141.03
RCLK_CLE_LAG_CORE_X98Y479/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X98Y575/CLK_LEAF_SITES_0_I 104.15 98.54
RCLK_CLE_LAG_CORE_X98Y575/CLK_LEAF_SITES_10_I 89.31 87.31
RCLK_CLE_LAG_CORE_X98Y575/CLK_LEAF_SITES_11_I 109.77 104.80
RCLK_CLE_LAG_CORE_X98Y575/CLK_LEAF_SITES_12_I 89.96 85.18
RCLK_CLE_LAG_CORE_X98Y575/CLK_LEAF_SITES_13_I 76.46 72.38
RCLK_CLE_LAG_CORE_X98Y575/CLK_LEAF_SITES_14_I 87.16 78.85
RCLK_CLE_LAG_CORE_X98Y575/CLK_LEAF_SITES_4_I 116.74 108.86
RCLK_CLE_LAG_CORE_X98Y671/CLK_LEAF_SITES_0_I 18.20 24.05
RCLK_CLE_LAG_CORE_X98Y671/CLK_LEAF_SITES_10_I 101.72 106.50
RCLK_CLE_LAG_CORE_X98Y671/CLK_LEAF_SITES_12_I 58.38 60.88
RCLK_CLE_LAG_CORE_X98Y671/CLK_LEAF_SITES_13_I 101.52 103.94
RCLK_CLE_LAG_CORE_X98Y671/CLK_LEAF_SITES_14_I 126.17 124.50
RCLK_CLE_LAG_CORE_X98Y671/CLK_LEAF_SITES_4_I 39.97 42.81
RCLK_CLE_LAG_CORE_X98Y767/CLK_LEAF_SITES_0_I 158.77 147.08
RCLK_CLE_LAG_CORE_X98Y767/CLK_LEAF_SITES_10_I 189.01 172.65
RCLK_CLE_LAG_CORE_X98Y767/CLK_LEAF_SITES_12_I 176.82 164.93
RCLK_CLE_LAG_CORE_X98Y767/CLK_LEAF_SITES_13_I 228.00 210.64
RCLK_CLE_LAG_CORE_X98Y767/CLK_LEAF_SITES_3_I -16.30 0.84
RCLK_CLE_LAG_CORE_X98Y767/CLK_LEAF_SITES_4_I 143.79 132.74
RCLK_CLE_LAG_CORE_X98Y767/CLK_LEAF_SITES_6_I -41.66 -31.48
RCLK_CLE_LAG_CORE_X98Y863/CLK_LEAF_SITES_0_I 225.49 202.08
RCLK_CLE_LAG_CORE_X98Y863/CLK_LEAF_SITES_12_I 223.60 209.21
RCLK_CLE_LAG_CORE_X98Y863/CLK_LEAF_SITES_13_I 194.29 181.36
RCLK_CLE_LAG_CORE_X98Y863/CLK_LEAF_SITES_3_I 155.92 140.09
RCLK_CLE_LAG_CORE_X98Y863/CLK_LEAF_SITES_4_I 213.22 196.86
RCLK_CLE_LAG_CORE_X98Y863/CLK_LEAF_SITES_6_I 155.53 149.02
RCLK_DSP_CORE_X57Y288/CLK_LEAF_SITES_0_I -15.67 -24.62
RCLK_DSP_CORE_X57Y479/CLK_LEAF_SITES_0_I -139.60 -127.17
RCLK_DSP_CORE_X57Y479/CLK_LEAF_SITES_12_I -130.84 -118.74
RCLK_DSP_CORE_X57Y671/CLK_LEAF_SITES_0_I -129.29 -122.65
RCLK_DSP_CORE_X57Y671/CLK_LEAF_SITES_12_I -98.16 -93.25
RCLK_DSP_CORE_X64Y288/CLK_LEAF_SITES_0_I 8.78 0.47
RCLK_DSP_CORE_X64Y288/CLK_LEAF_SITES_32_I -1.61 -2.86
RCLK_DSP_CORE_X64Y479/CLK_LEAF_SITES_0_I -136.40 -124.22
RCLK_DSP_CORE_X64Y479/CLK_LEAF_SITES_12_I -119.01 -107.76
RCLK_DSP_CORE_X64Y479/CLK_LEAF_SITES_32_I -133.24 -114.70
RCLK_DSP_CORE_X64Y479/CLK_LEAF_SITES_36_I -136.27 -117.59
RCLK_DSP_CORE_X64Y671/CLK_LEAF_SITES_0_I -90.35 -85.71
RCLK_DSP_CORE_X64Y671/CLK_LEAF_SITES_12_I -68.52 -65.11
RCLK_DSP_CORE_X64Y671/CLK_LEAF_SITES_32_I -102.35 -90.71
RCLK_DSP_CORE_X64Y671/CLK_LEAF_SITES_36_I -80.90 -70.53
RCLK_DSP_CORE_X71Y288/CLK_LEAF_SITES_0_I 99.92 85.49
RCLK_DSP_CORE_X71Y47/CLK_LEAF_SITES_32_I 25.89 27.86
RCLK_DSP_CORE_X71Y47/CLK_LEAF_SITES_36_I 43.36 46.56
RCLK_DSP_CORE_X71Y479/CLK_LEAF_SITES_0_I -4.49 -0.85
RCLK_DSP_CORE_X71Y479/CLK_LEAF_SITES_12_I 1.06 4.34
RCLK_DSP_CORE_X71Y671/CLK_LEAF_SITES_0_I 11.51 8.05
RCLK_DSP_CORE_X71Y671/CLK_LEAF_SITES_12_I 37.80 32.62
RCLK_INTF_L_CORE_X110Y767/CLK_LEAF_SITES_6_I 0.00 0.00
RCLK_INTF_L_CORE_X110Y863/CLK_LEAF_SITES_3_I 71.22 40.57
RCLK_INTF_R_CORE_X109Y767/CLK_LEAF_SITES_6_I 0.00 0.00
RCLK_INTF_R_CORE_X109Y863/CLK_LEAF_SITES_3_I 189.31 149.01
TARGET:109:183:183 -1670.08 -1482.39
TARGET:109:183:279 -1573.40 -1400.02
TARGET:109:183:423 -231.55 -236.27
TARGET:109:183:519 -607.26 -558.90
TARGET:109:183:615 -240.11 -234.83
TARGET:109:183:711 1140.01 1002.24
TARGET:109:183:807 1129.21 995.16
TARGET:109:183:903 1587.20 1395.32
TARGET:109:279:423 -918.29 -824.36
TARGET:109:279:519 -433.56 -409.29
TARGET:109:279:615 -121.18 -134.47
TARGET:109:279:711 517.48 461.56
TARGET:109:279:807 534.52 476.76
TARGET:109:279:903 1633.78 1443.90
TARGET:109:327:327 -1212.90 -1084.27
TARGET:109:327:423 -944.67 -842.72
TARGET:109:327:519 -484.33 -448.80
TARGET:109:327:615 -352.73 -335.08
TARGET:109:327:711 223.67 203.04
TARGET:109:327:807 834.26 734.55
TARGET:109:327:903 380.46 342.55
TARGET:109:423:519 -853.72 -746.40
TARGET:109:423:615 -31.46 -33.77
TARGET:109:423:711 576.40 515.04
TARGET:109:423:807 215.56 199.21
TARGET:109:423:903 432.05 382.34
TARGET:109:519:519 -612.35 -534.13
TARGET:109:519:615 -387.86 -330.25
TARGET:109:519:711 -44.62 -24.81
TARGET:109:519:807 285.89 259.98
TARGET:109:519:903 394.78 354.74
TARGET:109:615:615 -377.94 -304.93
TARGET:109:615:711 -46.68 -27.32
TARGET:109:615:807 270.24 248.97
TARGET:109:615:903 451.51 404.23
TARGET:109:711:711 -93.97 -45.46
TARGET:109:711:807 -19.58 16.57
TARGET:109:711:903 698.23 642.51
TARGET:109:807:807 68.87 107.58
TARGET:109:807:903 216.58 223.18
TARGET:109:87:183 -1827.35 -1621.19
TARGET:109:87:279 -1157.91 -1045.42
TARGET:109:87:327 -1408.11 -1266.09
TARGET:109:87:423 -273.76 -267.05
TARGET:109:87:519 -269.30 -258.17
TARGET:109:87:615 -186.75 -188.59
TARGET:109:87:711 1360.12 1200.06
TARGET:109:87:807 1248.50 1103.30
TARGET:109:87:87 -1834.36 -1627.72
TARGET:109:87:903 1529.75 1349.96
TARGET:109:903:903 311.62 319.47
TARGET:25:183:183 -1544.15 -1369.54
TARGET:25:183:279 -1493.89 -1321.37
TARGET:25:183:423 -251.78 -244.52
TARGET:25:183:519 -534.01 -492.01
TARGET:25:183:615 -104.41 -114.59
TARGET:25:183:711 1190.96 1058.64
TARGET:25:183:807 1193.41 1055.62
TARGET:25:183:903 1672.62 1472.55
TARGET:25:279:423 -891.59 -793.73
TARGET:25:279:519 -409.15 -384.57
TARGET:25:279:615 -74.99 -92.30
TARGET:25:279:711 546.44 493.75
TARGET:25:279:807 498.63 449.88
TARGET:25:279:903 1683.84 1482.77
TARGET:25:327:327 -1161.26 -1036.76
TARGET:25:327:423 -893.04 -795.83
TARGET:25:327:519 -355.45 -335.47
TARGET:25:327:615 -216.48 -216.46
TARGET:25:327:711 321.41 285.77
TARGET:25:327:807 879.67 777.48
TARGET:25:327:903 437.42 395.69
TARGET:25:423:519 -799.51 -694.32
TARGET:25:423:615 -38.47 -32.30
TARGET:25:423:711 624.93 548.50
TARGET:25:423:807 268.08 246.81
TARGET:25:423:903 441.01 400.57
TARGET:25:519:519 -598.20 -510.09
TARGET:25:519:615 -347.50 -307.07
TARGET:25:519:711 97.10 91.29
TARGET:25:519:807 258.18 242.56
TARGET:25:519:903 475.24 429.34
TARGET:25:615:615 -331.51 -274.92
TARGET:25:615:711 7.13 23.66
TARGET:25:615:807 251.13 235.07
TARGET:25:615:903 485.49 438.97
TARGET:25:711:711 -29.42 2.79
TARGET:25:711:807 67.16 92.24
TARGET:25:711:903 656.31 610.75
TARGET:25:807:807 136.51 159.73
TARGET:25:807:903 361.09 345.40
TARGET:25:87:183 -1782.43 -1579.28
TARGET:25:87:279 -1079.41 -976.52
TARGET:25:87:327 -1211.46 -1093.31
TARGET:25:87:423 -189.44 -193.96
TARGET:25:87:519 -209.33 -208.13
TARGET:25:87:615 -156.20 -164.00
TARGET:25:87:711 1600.97 1408.90
TARGET:25:87:807 1483.51 1306.68
TARGET:25:87:87 -1787.43 -1583.44
TARGET:25:87:903 1774.38 1559.81
TARGET:25:903:903 412.93 416.34
TARGET:53:183:183 -1554.00 -1382.26
TARGET:53:183:279 -1553.38 -1377.59
TARGET:53:183:423 -219.75 -224.35
TARGET:53:183:519 -548.56 -508.06
TARGET:53:183:615 -218.33 -216.97
TARGET:53:183:711 1189.27 1048.12
TARGET:53:183:807 1167.66 1029.87
TARGET:53:183:903 1624.18 1430.49
TARGET:53:279:423 -928.17 -828.39
TARGET:53:279:519 -434.77 -408.29
TARGET:53:279:615 -70.70 -89.13
TARGET:53:279:711 523.09 472.94
TARGET:53:279:807 538.29 482.40
TARGET:53:279:903 1627.31 1433.83
TARGET:53:327:327 -1200.39 -1074.76
TARGET:53:327:423 -912.11 -817.45
TARGET:53:327:519 -436.91 -406.46
TARGET:53:327:615 -281.16 -275.54
TARGET:53:327:711 253.76 223.95
TARGET:53:327:807 839.36 742.90
TARGET:53:327:903 383.92 342.95
TARGET:53:423:519 -843.72 -735.14
TARGET:53:423:615 -26.92 -24.38
TARGET:53:423:711 585.66 520.29
TARGET:53:423:807 200.94 189.23
TARGET:53:423:903 394.92 352.79
TARGET:53:519:519 -598.60 -512.23
TARGET:53:519:615 -351.92 -307.69
TARGET:53:519:711 -59.90 -35.23
TARGET:53:519:807 226.53 208.32
TARGET:53:519:903 440.28 392.82
TARGET:53:615:615 -360.06 -294.78
TARGET:53:615:711 -65.55 -41.49
TARGET:53:615:807 182.94 171.54
TARGET:53:615:903 500.68 447.03
TARGET:53:711:711 -151.99 -103.47
TARGET:53:711:807 -36.86 -1.08
TARGET:53:711:903 595.67 553.02
TARGET:53:807:807 123.63 157.16
TARGET:53:807:903 283.90 286.41
TARGET:53:87:183 -1793.53 -1593.30
TARGET:53:87:279 -1149.39 -1038.77
TARGET:53:87:327 -1357.73 -1222.55
TARGET:53:87:423 -288.62 -280.67
TARGET:53:87:519 -268.64 -262.09
TARGET:53:87:615 -208.53 -211.93
TARGET:53:87:711 1443.79 1271.84
TARGET:53:87:807 1331.80 1172.68
TARGET:53:87:87 -1826.46 -1620.27
TARGET:53:87:903 1611.26 1418.78
TARGET:53:903:903 292.59 301.41
TARGET:81:183:183 -1509.34 -1342.13
TARGET:81:183:279 -1486.42 -1319.29
TARGET:81:183:423 -213.55 -213.67
TARGET:81:183:519 -495.06 -460.20
TARGET:81:183:615 -134.88 -141.33
TARGET:81:183:711 1237.83 1092.88
TARGET:81:183:807 1230.03 1086.07
TARGET:81:183:903 1700.19 1497.85
TARGET:81:279:423 -825.93 -738.28
TARGET:81:279:519 -351.12 -337.04
TARGET:81:279:615 -34.52 -58.84
TARGET:81:279:711 596.04 536.87
